Dataset,SMOTE,pf-SMOTE,Lee,SMOBD,G-SMOTE,LVQ-SMOTE,A-SMOTE,SMOTE-TL,LNE
flare-F,0.7243095437310976,0.7115568930035433,0.7318813749036353,0.7348616423530807,0.7254108708785506,0.7674352919483485,0.7342404135533416,0.7350688730504654,0.7771964114296092
kddcup-buffer_overflow_vs_back,0.99,0.9933333333333334,0.9933333333333334,0.9933333333333334,0.9933333333333334,1.0,0.9933333333333334,0.99,0.9964397239928724
kddcup-rootkit-imap_vs_back,0.9772727272727273,0.9818181818181818,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9771365699104217
kr-vs-k-zero_vs_eight,0.9373932708479588,0.9303284808231516,0.9373930760574364,0.9336865870157517,0.9337562246274642,0.9495109987291096,0.9337563220227254,0.9373932708479586,0.9438677053839157
poker-8-9_vs_5,0.614629143214509,0.5784127579737335,0.6105878674171357,0.6205234521575985,0.5875534709193246,0.6517973733583491,0.6017248280175109,0.614629143214509,0.6181666666666668
poker-8-9_vs_6,0.7321663154197401,0.7244740077274325,0.7320978222690552,0.735943976115209,0.7155461889708465,0.9570776255707762,0.7443458025992273,0.7321663154197401,0.7961977520196698
poker-8_vs_6,0.7822964231354642,0.7178500761035008,0.7768778538812785,0.7768093607305937,0.7349372146118721,0.9707229832572297,0.771185312024353,0.7822964231354642,0.8764041095890411
poker-9_vs_7,0.6116525423728814,0.5995762711864406,0.5866525423728813,0.6,0.5866525423728813,0.5995762711864406,0.598728813559322,0.6116525423728814,0.6275423728813558
winequality-red-3_vs_5,0.541772037260652,0.5439779196135932,0.5441228221493875,0.5448589787821286,0.5442681559427289,0.5819225461445574,0.5419173710539934,0.541772037260652,0.6525702949801622
winequality-red-4,0.6399334925531561,0.6098500680001326,0.6368809500116097,0.6377342687497928,0.6324140415666936,0.6680363441359561,0.6347267832067314,0.639804126447076,0.6532321255477788
winequality-red-8_vs_6-7,0.5504165508875972,0.5190549826870641,0.5624190022318398,0.5408590362867465,0.5323800750882774,0.5901511027877062,0.5409840776817287,0.5502972191453537,0.6451884439166187
winequality-red-8_vs_6,0.600818530128875,0.5751654475792407,0.605276907001045,0.6008185301288751,0.5912051549982584,0.6432253570184605,0.6219435736677116,0.600818530128875,0.762574016022292
winequality-white-3-9_vs_5,0.5500349530442123,0.5266370460814905,0.5514366549088772,0.5794752144289181,0.5347167578649059,0.6449134370430668,0.5583210856359003,0.5501722214685177,0.6513128589517477
winequality-white-3_vs_7,0.5377272727272727,0.5321590909090909,0.5404545454545454,0.542159090909091,0.5365909090909091,0.7477272727272728,0.5463636363636364,0.5407954545454545,0.6995454545454545
winequality-white-9_vs_4,0.8327160493827159,0.7993827160493827,0.7993902439024391,0.7,0.8,0.5487804878048781,0.7654396266184884,0.8327160493827159,0.6780111412225234
zoo-3,0.6124999999999999,0.6114583333333332,0.6124999999999999,0.5979166666666667,0.6124999999999999,0.5489583333333333,0.6114583333333333,0.6124999999999999,0.6625
ecoli1,0.8858743683896684,0.8846164830681355,0.8824735586730691,0.877490663151618,0.8845764680036406,0.8882294510874683,0.8772719141323793,0.8854837899758341,0.8845940432476539
ecoli2,0.9378114842903577,0.9369718309859156,0.9348320693391117,0.9411430119176597,0.9364030335861322,0.9339653304442038,0.9387053087757312,0.9374593716143013,0.9384886240520045
ecoli3,0.8895859845041769,0.877708133142882,0.8871893260615504,0.8816993031208067,0.8859281478595854,0.8981225381985023,0.8847081331428818,0.8825336969224775,0.8835624810630653
glass0,0.7894246031746031,0.7943055555555556,0.7699206349206349,0.7786507936507936,0.7920039682539681,0.7859126984126984,0.7886111111111112,0.7817063492063492,0.7796626984126983
glass1,0.6848588863463005,0.679042715484363,0.6839435545385203,0.6939168573607933,0.6804729214340198,0.6803203661327231,0.689397406559878,0.6841342486651412,0.6866895499618612
haberman,0.5965580964200919,0.6295830571058555,0.6250655622706669,0.6018447627270205,0.6160132666276095,0.618923348802072,0.6103748920785667,0.6153425156486078,0.6436434853997718
page-blocks0,0.9376964761642181,0.9348895758544282,0.93597527552713,0.9298556483377067,0.9341568949362898,0.877558509729756,0.9356901835453375,0.9364820311800717,0.9407663098773744
pima,0.7270477611940299,0.7269223880597016,0.7233671641791045,0.7232716417910448,0.7291253731343283,0.7333910447761195,0.7190179104477612,0.7207641791044777,0.7369194029850747
vehicle1,0.8173515663236929,0.811192580936489,0.8149406203458678,0.8136757151421442,0.8178657396199615,0.8033993673240152,0.8158231218755381,0.8178145292866559,0.8076229355633903
vehicle3,0.8040369620855901,0.7914067615022915,0.8046738289387536,0.8021576096660914,0.8059297065650854,0.7939914290816023,0.8030920778525088,0.8043524194988393,0.7958514374144396
yeast1,0.7111329324940812,0.7135948018581061,0.7068356511231612,0.7034625623926847,0.7019404664531368,0.7068774951184444,0.7042840293870134,0.7098851372565017,0.7110036428062235
yeast3,0.8942144290358994,0.8818602598352732,0.8868420018668164,0.8861577496343125,0.8833443427796034,0.8983461469381424,0.8859886788792857,0.895971635244325,0.897136229623807
AVERAGE,0.7583451294385326,0.745560276718853,0.7577660283983995,0.7551337239376923,0.7522625106793784,0.7776160336972427,0.7568802821184157,0.7586283044151756,0.7796686243186666
